Frame,Label,X,Y,Area,Area Conv. Hull,Peri.,Peri. Conv. Hull,Feret,Min. Feret,Maximum inscriped circle diameter,Area equivalent circle diameter,Long Side Length MBR,Short Side Length MBR,Aspect Ratio,Area/Peri.,Circ.,Elong.,Convexity,Solidity,Num. of Holes,Thinnes Rt.,Contour Temp.,Orientation,Fract. Dim.,Fract. Dim. Goodness
1,1,78.446,17.545,1087.512,1117.850,114.898,116.236,40.447,31.493,0,37.211,41.133,31.493,1.306,9.465,12.139,0.464,1,0.973,0,1.000,0.135,8.240,1.503,0.965
1,2,993.916,22.137,942.821,956.824,104.662,106.874,35.631,32.081,0,34.647,32.081,32.081,1.000,9.008,11.619,0.197,1,0.985,0,1.000,0.152,63.375,1.457,0.950
1,3,1074.056,26.982,1360.556,1397.896,127.180,129.366,42.253,39.719,0,41.621,41.247,39.719,1.038,10.698,11.888,0.133,1,0.973,0,1.000,0.146,171.654,1.576,0.966
1,4,640.402,26.092,1068.842,1096.847,112.851,114.060,37.792,33.608,0,36.890,36.664,33.608,1.091,9.471,11.915,0.304,1,0.974,0,1.000,0.133,85.007,1.493,0.962
1,5,1161.868,26.133,1239.203,1267.208,121.039,122.917,40.677,37.807,0,39.722,38.191,38.191,1.000,10.238,11.822,0.221,1,0.978,0,1.000,0.143,55.396,1.549,0.966
1,6,1244.703,28.408,1316.216,1346.554,124.785,126.903,42.446,38.191,0,40.937,39.719,38.191,1.040,10.548,11.830,0.208,1,0.977,0,1.000,0.145,66.706,1.569,0.966
1,7,464.152,29.950,1505.247,1528.584,132.973,135.294,44.091,41.247,0,43.778,42.774,41.247,1.037,11.320,11.747,0.200,1,0.985,0,1.000,0.146,14.875,1.609,0.965
1,8,383.869,29.504,1283.544,1309.215,123.587,125.279,41.725,38.191,0,40.426,38.191,38.191,1.000,10.386,11.900,0.167,1,0.980,0,1.000,0.139,11.081,1.554,0.966
1,9,1331.481,29.744,1344.220,1360.556,124.436,128.113,41.948,38.191,0,41.370,38.191,38.191,1.000,10.802,11.519,0.112,1,0.988,0,1.000,0.164,135.072,1.571,0.966
1,10,559.332,33.687,1320.883,1365.224,130.076,130.389,45.855,36.892,0,41.010,43.127,37.730,1.143,10.155,12.810,0.405,1,0.968,0,0.981,0.103,48.891,1.570,0.966
1,11,726.066,32.830,1360.556,1400.230,127.681,129.105,42.253,39.719,0,41.621,39.719,39.719,1.000,10.656,11.982,0.090,1,0.972,0,1.000,0.134,81.135,1.582,0.966
1,12,814.549,32.883,1437.569,1467.907,130.926,132.649,43.745,39.719,0,42.783,42.774,39.719,1.077,10.980,11.924,0.269,1,0.979,0,1.000,0.138,3.916,1.600,0.966
1,13,901.521,32.309,1306.881,1337.219,124.436,126.530,41.557,36.664,0,40.792,39.719,36.664,1.083,10.502,11.848,0.203,1,0.977,0,1.000,0.145,2.333,1.570,0.966
1,14,1463.899,32.011,1318.550,1348.888,126.135,128.184,43.262,38.191,0,40.974,38.191,38.191,1.000,10.453,12.066,0.137,1,0.978,0,1.000,0.144,114.552,1.557,0.966
1,15,38.518,36.390,1239.203,1276.543,122.236,123.242,41.948,36.664,0,39.722,41.048,37.823,1.085,10.138,12.058,0.354,1,0.971,0,1.000,0.126,76.063,1.550,0.966
1,16,205.457,32.864,1141.187,1169.192,116.596,118.165,39.424,35.136,0,38.118,36.664,35.136,1.043,9.787,11.913,0.226,1,0.976,0,1.000,0.139,114.803,1.507,0.960
1,17,290.252,32.056,1057.173,1080.510,111.653,113.494,37.823,33.608,0,36.688,35.136,33.608,1.045,9.468,11.792,0.182,1,0.978,0,1.000,0.144,76.926,1.489,0.946
1,18,1419.761,35.232,1383.894,1407.231,128.029,130.195,42.555,39.719,0,41.977,41.247,39.719,1.038,10.809,11.844,0.099,1,0.983,0,1.000,0.145,121.602,1.582,0.966
1,19,117.999,36.294,1264.874,1292.879,122.236,124.231,41.133,37.709,0,40.131,39.982,36.727,1.089,10.348,11.813,0.275,1,0.978,0,1.000,0.144,48.270,1.553,0.966
1,20,1497.338,39.922,704.782,723.452,92.380,94.578,35.169,24.442,0,29.956,30.553,24.442,1.250,7.629,12.109,0.465,1,0.974,0,1.000,0.156,23.070,1.368,0.950
1,21,1200.925,48.240,1246.204,1267.208,120.690,123.124,40.331,36.664,0,39.834,38.191,36.664,1.042,10.326,11.688,0.173,1,0.983,0,1.000,0.151,88.366,1.544,0.966
1,22,1118.818,49.329,1239.203,1264.874,121.039,122.654,39.660,38.164,0,39.722,38.191,38.191,1.000,10.238,11.822,0.113,1,0.980,0,1.000,0.138,163.512,1.543,0.966
1,23,1381.268,50.229,1227.535,1253.205,122.236,123.216,41.133,36.209,0,39.534,43.046,36.917,1.166,10.042,12.172,0.333,1,0.980,0,1.000,0.126,146.128,1.545,0.966
1,24,511.303,53.316,1668.607,1698.945,141.314,143.273,47.061,42.774,0,46.093,44.302,42.774,1.036,11.808,11.968,0.213,1,0.982,0,1.000,0.139,161.410,1.640,0.965
1,25,1033.536,50.070,1164.524,1199.530,118.142,119.234,40.360,36.209,0,38.506,37.792,37.792,1.000,9.857,11.986,0.267,1,0.971,0,1.000,0.129,140.211,1.527,0.965
1,26,676.589,53.265,1372.225,1397.896,126.832,129.432,42.801,39.719,0,41.799,39.719,39.719,1.000,10.819,11.723,0.224,1,0.982,0,1.000,0.151,140.876,1.580,0.966
1,27,949.229,55.400,1773.624,1808.630,145.408,147.740,49.265,44.302,0,47.521,45.830,44.302,1.034,12.198,11.921,0.240,1,0.981,0,1.000,0.144,144.237,1.669,0.964
1,28,247.993,53.646,1339.553,1374.559,126.832,128.051,42.473,38.162,0,41.299,41.133,37.792,1.088,10.562,12.009,0.273,1,0.975,0,1.000,0.130,158.698,1.574,0.966
1,29,597.937,54.271,1227.535,1257.873,121.192,123.028,41.048,35.136,0,39.534,38.191,35.136,1.087,10.129,11.965,0.234,1,0.976,0,1.000,0.142,7.145,1.534,0.963
1,30,330.007,56.589,1173.859,1199.530,117.446,119.810,40.677,35.136,0,38.660,36.664,35.136,1.043,9.995,11.751,0.259,1,0.979,0,1.000,0.151,113.955,1.520,0.962
1,31,423.753,58.007,1283.544,1309.215,123.086,125.184,42.031,38.191,0,40.426,39.719,38.191,1.040,10.428,11.803,0.253,1,0.980,0,1.000,0.145,81.102,1.558,0.966
1,32,771.251,56.210,1236.869,1255.539,120.342,122.919,40.331,36.664,0,39.684,36.664,36.664,1.000,10.278,11.709,0.134,1,0.985,0,1.000,0.153,158.926,1.540,0.965
1,33,161.412,58.521,1295.212,1323.217,124.785,125.746,41.557,38.191,0,40.609,39.719,38.191,1.040,10.380,12.022,0.216,1,0.979,0,1.000,0.125,153.376,1.560,0.966
1,34,862.755,57.196,1127.185,1162.191,116.596,117.678,39.127,35.136,0,37.884,36.664,35.136,1.043,9.667,12.061,0.175,1,0.970,0,1.000,0.129,29.198,1.507,0.960
1,35,1298.114,56.595,914.817,935.820,104.662,105.552,34.836,32.081,0,34.129,32.081,32.081,1.000,8.741,11.974,0.193,1,0.978,0,1.000,0.127,128.760,1.449,0.951
1,36,76.831,60.465,1190.195,1218.200,118.295,120.736,40.099,35.136,0,38.928,36.664,35.136,1.043,10.061,11.758,0.189,1,0.977,0,1.000,0.152,21.301,1.528,0.962
1,37,1161.318,71.918,1292.879,1325.551,124.436,126.238,41.948,38.191,0,40.573,38.191,38.191,1.000,10.390,11.977,0.070,1,0.975,0,1.000,0.141,123.129,1.557,0.966
1,38,1254.915,73.421,1407.231,1437.569,129.728,130.802,42.801,39.719,0,42.329,41.247,39.719,1.038,10.848,11.959,0.164,1,0.979,0,1.000,0.126,7.572,1.589,0.966
1,39,994.315,73.906,1185.528,1211.199,117.794,120.055,39.424,36.664,0,38.852,36.664,36.664,1.000,10.064,11.704,0.161,1,0.979,0,1.000,0.149,48.215,1.534,0.966
1,40,1457.895,69.511,865.809,891.480,101.418,103.727,34.836,30.553,0,33.202,30.553,30.553,1.000,8.537,11.880,0.150,1,0.971,0,1.000,0.155,101.352,1.421,0.952
1,41,1491.948,74.278,1253.205,1292.879,124.088,125.967,42.473,35.090,0,39.945,39.719,35.136,1.130,10.099,12.287,0.318,1,0.969,0,1.000,0.142,87.285,1.538,0.962
1,42,1080.985,77.107,1442.236,1481.910,132.625,132.842,43.262,41.247,0,42.852,41.247,41.247,1.000,10.875,12.196,0.101,1,0.973,0,1.000,0.098,162.661,1.594,0.966
1,43,1340.504,75.892,1369.891,1400.230,127.681,129.688,43.985,38.191,0,41.764,41.247,38.191,1.080,10.729,11.901,0.275,1,0.978,0,1.000,0.143,168.229,1.579,0.966
1,44,373.747,75.561,1213.532,1239.203,120.690,121.868,40.331,36.664,0,39.308,38.191,36.664,1.042,10.055,12.003,0.198,1,0.979,0,1.000,0.130,11.957,1.539,0.966
1,45,466.542,78.649,1416.566,1463.240,131.775,132.104,44.302,40.579,0,42.469,41.247,41.247,1.000,10.750,12.258,0.244,1,0.968,0,1.000,0.104,139.682,1.589,0.965
1,46,554.926,78.251,1323.217,1355.889,125.634,127.162,42.801,38.191,0,41.046,39.719,38.191,1.040,10.532,11.928,0.272,1,0.976,0,1.000,0.136,117.331,1.569,0.966
1,47,1423.468,75.896,1187.861,1211.199,119.145,121.716,42.473,35.136,0,38.890,36.664,35.136,1.043,9.970,11.950,0.307,1,0.981,0,1.000,0.153,134.571,1.519,0.958
1,48,206.806,77.791,1192.529,1229.868,119.841,120.774,40.099,36.664,0,38.966,38.191,36.664,1.042,9.951,12.043,0.190,1,0.970,0,1.000,0.125,38.777,1.532,0.966
1,49,290.130,77.734,1124.851,1150.522,115.246,116.996,39.157,35.526,0,37.844,37.575,34.869,1.078,9.760,11.807,0.263,1,0.978,0,1.000,0.142,139.788,1.514,0.966
1,50,636.725,80.617,1283.544,1311.548,122.738,125.211,41.948,38.191,0,40.426,38.191,38.191,1.000,10.458,11.737,0.230,1,0.979,0,1.000,0.151,129.428,1.560,0.966
1,51,824.222,79.909,1278.876,1299.880,122.738,124.850,41.557,38.191,0,40.352,38.191,38.191,1.000,10.420,11.779,0.265,1,0.984,0,1.000,0.146,139.729,1.553,0.966
1,52,903.770,82.315,1479.576,1505.247,133.321,134.814,44.956,40.991,0,43.403,43.208,42.142,1.025,11.098,12.013,0.253,1,0.983,0,1.000,0.134,102.009,1.603,0.966
1,53,726.454,79.777,1124.851,1157.523,116.095,117.115,38.677,35.136,0,37.844,38.191,35.136,1.087,9.689,11.982,0.238,1,0.972,0,1.000,0.128,8.380,1.510,0.963
1,54,35.517,84.674,1533.251,1565.923,135.869,137.229,45.240,41.247,0,44.184,44.302,41.247,1.074,11.285,12.040,0.274,1,0.979,0,1.000,0.131,176.362,1.609,0.965
1,55,118.466,83.745,1155.189,1180.860,116.945,118.516,39.037,35.136,0,38.351,38.191,35.136,1.087,9.878,11.839,0.230,1,0.978,0,1.000,0.139,10.509,1.518,0.963
1,56,1036.242,99.348,1530.918,1572.925,135.521,137.028,45.574,41.247,0,44.150,42.774,41.247,1.037,11.297,11.997,0.241,1,0.973,0,1.000,0.134,110.648,1.620,0.965
1,57,1208.083,96.817,1276.543,1302.214,122.738,124.793,41.557,36.664,0,40.316,39.719,36.664,1.083,10.401,11.801,0.299,1,0.980,0,1.000,0.145,172.796,1.555,0.966
1,58,1380.789,95.939,1180.860,1208.865,118.643,120.423,40.099,36.664,0,38.775,36.664,36.664,1.000,9.953,11.920,0.149,1,0.977,0,1.000,0.142,141.389,1.529,0.965
1,59,1126.430,99.582,1218.200,1246.204,119.841,122.285,40.360,36.664,0,39.384,38.191,36.664,1.042,10.165,11.789,0.200,1,0.978,0,1.000,0.151,82.252,1.552,0.967
1,60,1295.772,97.589,1269.541,1306.881,123.587,124.816,41.275,36.664,0,40.205,39.719,36.664,1.083,10.272,12.031,0.206,1,0.971,0,1.000,0.131,160.724,1.557,0.966
1,61,681.526,101.930,1628.934,1673.274,140.813,142.135,48.909,41.247,0,45.541,47.357,41.247,1.148,11.568,12.173,0.346,1,0.974,0,1.000,0.129,6.421,1.636,0.965
1,62,249.342,102.760,1386.227,1418.899,128.530,130.369,42.801,39.719,0,42.012,39.719,39.719,1.000,10.785,11.917,0.085,1,0.977,0,1.000,0.140,22.966,1.581,0.966
1,63,334.664,100.730,1117.850,1150.522,115.246,116.410,37.792,36.209,0,37.727,37.575,36.215,1.038,9.700,11.881,0.148,1,0.972,0,1.000,0.131,118.150,1.510,0.964
1,64,511.657,101.620,1234.536,1260.207,121.540,122.793,40.099,36.664,0,39.647,38.191,36.664,1.042,10.157,11.966,0.159,1,0.980,0,1.000,0.132,79.585,1.544,0.966
1,65,595.415,101.005,1092.179,1115.516,112.698,115.241,37.792,34.567,0,37.291,35.663,34.567,1.032,9.691,11.629,0.177,1,0.979,0,1.000,0.155,52.774,1.502,0.964
1,66,774.076,103.659,1376.892,1414.232,128.879,129.735,42.801,39.719,0,41.870,40.763,39.276,1.038,10.684,12.063,0.186,1,0.974,0,1.000,0.121,153.460,1.579,0.966
1,67,160.712,106.650,1381.560,1411.898,128.879,130.203,44.538,38.191,0,41.941,42.774,38.191,1.120,10.720,12.022,0.341,1,0.979,0,1.000,0.132,106.129,1.583,0.965
1,68,422.340,103.724,1108.515,1131.852,114.549,116.423,39.037,33.608,0,37.569,36.664,33.608,1.091,9.677,11.837,0.279,1,0.979,0,1.000,0.144,11.618,1.515,0.963
1,69,944.429,106.267,1248.538,1281.210,121.888,123.352,40.360,38.191,0,39.871,38.191,38.191,1.000,10.243,11.899,0.191,1,0.974,0,1.000,0.136,147.488,1.550,0.966
1,70,864.402,108.327,1197.196,1227.535,119.493,120.847,40.099,36.664,0,39.043,36.664,36.664,1.000,10.019,11.927,0.172,1,0.975,0,1.000,0.134,125.521,1.528,0.965
1,71,1473.628,107.091,952.156,977.827,108.103,110.091,36.949,32.406,0,34.818,32.406,32.406,1.000,8.808,12.273,0.238,1,0.974,0,1.000,0.148,154.492,1.463,0.960
1,72,1522.505,105.364,896.147,910.149,105.359,106.825,37.946,28.086,0,33.779,36.727,28.086,1.308,8.506,12.387,0.494,1,0.985,0,1.000,0.140,136.682,1.444,0.950
1,73,78.446,110.119,1246.204,1271.875,121.540,123.459,41.275,36.664,0,39.834,38.191,36.664,1.042,10.253,11.854,0.263,1,0.980,0,1.000,0.143,155.017,1.545,0.966
1,74,1341.276,119.028,1395.562,1432.902,129.728,131.015,44.407,39.625,0,42.153,41.247,39.719,1.038,10.758,12.059,0.270,1,0.974,0,1.000,0.131,124.303,1.580,0.965
1,75,1414.817,115.942,1115.516,1145.855,116.596,117.602,39.157,35.136,0,37.687,36.664,35.136,1.043,9.567,12.187,0.191,1,0.974,0,1.000,0.127,174.597,1.505,0.963
1,76,1254.737,121.271,1250.872,1278.876,121.888,123.626,41.557,36.664,0,39.908,39.719,36.664,1.083,10.262,11.877,0.274,1,0.978,0,1.000,0.140,96.227,1.548,0.966
1,77,991.912,122.245,1612.598,1645.270,140.464,141.789,49.572,41.247,0,45.313,44.091,42.253,1.043,11.480,12.235,0.353,1,0.980,0,1.000,0.129,155.733,1.634,0.965
1,78,376.926,124.151,1479.576,1505.247,132.276,134.741,44.617,39.719,0,43.403,41.247,39.719,1.038,11.186,11.826,0.177,1,0.983,0,1.000,0.148,174.455,1.601,0.965
1,79,292.696,125.206,1379.226,1414.232,128.879,129.911,42.801,39.719,0,41.906,41.247,39.719,1.038,10.702,12.043,0.198,1,0.975,0,1.000,0.126,36.473,1.585,0.966
1,80,1083.591,126.817,1549.587,1589.261,136.719,137.785,44.930,42.238,0,44.418,42.774,42.774,1.000,11.334,12.063,0.173,1,0.975,0,1.000,0.125,174.947,1.628,0.965
1,81,1166.358,123.931,1248.538,1285.877,122.389,123.568,41.105,36.664,0,39.871,38.191,36.664,1.042,10.201,11.997,0.162,1,0.971,0,1.000,0.130,24.601,1.552,0.966
1,82,205.119,125.832,1243.871,1283.544,121.888,123.060,40.331,37.681,0,39.796,38.191,38.191,1.000,10.205,11.944,0.201,1,0.969,0,1.000,0.130,125.940,1.545,0.966
1,83,467.348,127.298,1425.900,1465.574,130.577,131.933,43.692,39.719,0,42.609,41.247,39.719,1.038,10.920,11.958,0.200,1,0.973,0,1.000,0.132,107.452,1.592,0.966
1,84,731.273,128.598,1554.255,1591.594,136.719,138.061,46.762,41.946,0,44.485,42.774,42.774,1.000,11.368,12.026,0.318,1,0.977,0,1.000,0.130,136.334,1.627,0.965
1,85,554.160,127.384,1288.211,1316.216,123.587,125.827,42.801,36.664,0,40.499,39.719,36.664,1.083,10.424,11.857,0.288,1,0.979,0,1.000,0.147,152.986,1.560,0.966
1,86,819.063,127.495,1376.892,1397.896,127.681,129.759,43.046,38.191,0,41.870,41.247,38.191,1.080,10.784,11.840,0.281,1,0.985,0,1.000,0.144,172.082,1.579,0.966
1,87,1501.232,129.242,1101.514,1150.522,115.943,118.190,39.276,35.071,0,37.450,35.794,35.794,1.000,9.501,12.204,0.221,1,0.957,0,1.000,0.150,142.248,1.507,0.967
1,88,635.848,130.082,1262.540,1297.546,123.587,124.560,42.473,38.049,0,40.094,38.191,38.191,1.000,10.216,12.098,0.265,1,0.973,0,1.000,0.125,134.556,1.553,0.966
1,89,37.224,131.888,1283.544,1318.550,125.133,125.756,42.801,37.285,0,40.426,39.660,39.276,1.010,10.257,12.199,0.350,1,0.973,0,1.000,0.116,143.358,1.558,0.966
1,90,121.209,131.670,1173.859,1213.532,119.340,119.818,39.127,36.209,0,38.660,37.575,35.532,1.057,9.836,12.133,0.230,1,0.967,0,1.000,0.112,126.663,1.534,0.966
1,91,1449.963,133.850,1239.203,1271.875,121.387,123.217,40.447,36.727,0,39.722,38.888,36.727,1.059,10.209,11.891,0.211,1,0.974,0,1.000,0.142,144.592,1.549,0.966
1,92,905.802,135.160,1351.222,1381.560,126.483,128.641,42.801,38.191,0,41.478,39.719,38.191,1.040,10.683,11.840,0.200,1,0.978,0,1.000,0.145,154.198,1.577,0.966
1,93,1384.057,145.664,1626.600,1645.270,138.069,141.645,47.061,41.247,0,45.509,42.774,41.247,1.037,11.781,11.720,0.222,1,0.989,0,1.000,0.159,152.490,1.629,0.965
1,94,1213.208,144.610,1164.524,1185.528,117.446,119.366,40.331,35.136,0,38.506,36.664,35.136,1.043,9.915,11.845,0.273,1,0.982,0,1.000,0.144,118.362,1.511,0.960
1,95,1300.849,144.979,1218.200,1243.871,119.841,121.929,40.099,36.664,0,39.384,38.191,36.664,1.042,10.165,11.789,0.242,1,0.979,0,1.000,0.146,174.291,1.534,0.966
1,96,420.612,147.376,1227.535,1260.207,120.690,122.378,40.331,36.664,0,39.534,38.191,36.664,1.042,10.171,11.866,0.232,1,0.974,0,1.000,0.140,77.933,1.540,0.966
1,97,1038.339,147.890,1304.547,1348.888,125.634,126.891,42.801,37.672,0,40.755,39.719,38.191,1.040,10.384,12.099,0.296,1,0.967,0,1.000,0.131,159.884,1.569,0.966
1,98,511.145,149.786,1213.532,1236.869,120.538,122.099,40.447,36.664,0,39.308,38.888,36.727,1.059,10.068,11.973,0.286,1,0.981,0,1.000,0.138,154.190,1.538,0.966
1,99,685.238,150.934,1425.900,1463.240,130.577,131.978,43.424,39.719,0,42.609,41.247,39.719,1.038,10.920,11.958,0.177,1,0.974,0,1.000,0.133,157.362,1.590,0.966
1,100,951.825,151.185,1451.571,1495.912,133.474,133.786,44.407,39.719,0,42.991,42.774,39.719,1.077,10.875,12.273,0.236,1,0.970,0,1.000,0.103,165.155,1.602,0.965
1,101,1128.273,150.496,1267.208,1299.880,122.738,124.174,40.677,38.191,0,40.168,38.191,38.191,1.000,10.325,11.888,0.151,1,0.975,0,1.000,0.135,105.710,1.553,0.966
1,102,335.383,151.620,1360.556,1393.228,127.681,129.102,42.473,38.191,0,41.621,41.247,38.191,1.080,10.656,11.982,0.207,1,0.977,0,1.000,0.134,163.928,1.578,0.966
1,103,775.707,151.913,1320.883,1346.554,125.634,127.137,42.031,38.191,0,41.010,39.719,38.191,1.040,10.514,11.950,0.254,1,0.981,0,1.000,0.135,159.359,1.565,0.966
1,104,1531.841,150.024,968.492,1008.165,110.651,110.834,37.451,32.110,0,35.116,34.159,32.117,1.064,8.753,12.642,0.169,1,0.961,0,0.994,0.098,164.619,1.470,0.960
1,105,251.862,151.763,1155.189,1180.860,116.945,118.605,39.719,35.136,0,38.351,38.191,35.136,1.087,9.878,11.839,0.290,1,0.978,0,1.000,0.140,163.830,1.517,0.964
1,106,596.904,154.210,1358.223,1381.560,127.333,129.206,43.692,38.191,0,41.585,39.719,38.191,1.040,10.667,11.937,0.258,1,0.983,0,1.000,0.141,149.864,1.577,0.966
1,107,862.055,151.723,1190.195,1206.531,118.643,120.372,39.660,35.136,0,38.928,38.191,35.136,1.087,10.032,11.827,0.280,1,0.986,0,1.000,0.141,3.252,1.525,0.963
1,108,79.853,157.624,1388.561,1425.900,128.879,130.653,43.235,39.719,0,42.047,41.247,39.719,1.038,10.774,11.962,0.217,1,0.974,0,1.000,0.139,23.422,1.587,0.966
1,109,159.714,156.869,1318.550,1348.888,125.286,127.077,42.253,38.191,0,40.974,38.191,38.191,1.000,10.524,11.904,0.189,1,0.978,0,1.000,0.140,125.025,1.569,0.966
1,110,1481.024,161.864,1204.197,1246.204,121.540,123.582,43.235,35.136,0,39.157,39.719,35.136,1.130,9.908,12.267,0.393,1,0.966,0,1.000,0.145,108.099,1.527,0.962
1,111,1256.889,169.171,1549.587,1582.259,135.869,137.495,44.930,42.774,0,44.418,42.774,42.774,1.000,11.405,11.913,0.153,1,0.979,0,1.000,0.135,149.374,1.620,0.965
1,112,1340.931,168.103,1418.899,1458.572,130.577,131.784,43.692,39.719,0,42.504,41.247,39.719,1.038,10.866,12.017,0.200,1,0.973,0,1.000,0.129,155.912,1.586,0.966
1,113,997.346,173.798,1586.927,1626.600,137.568,139.640,45.830,42.774,0,44.950,42.774,42.774,1.000,11.536,11.926,0.140,1,0.976,0,1.000,0.142,62.219,1.631,0.965
1,114,1169.499,171.640,1190.195,1227.535,119.841,120.395,39.424,36.664,0,38.928,38.191,36.664,1.042,9.931,12.067,0.207,1,0.970,0,1.000,0.114,13.863,1.536,0.966
1,115,1426.461,172.465,1330.218,1362.890,126.832,127.802,42.610,38.049,0,41.154,40.591,38.647,1.050,10.488,12.093,0.274,1,0.976,0,1.000,0.125,1.344,1.572,0.966
1,116,205.900,173.804,1449.238,1479.576,131.775,133.099,44.407,39.719,0,42.956,42.774,39.719,1.077,10.998,11.982,0.257,1,0.979,0,1.000,0.131,160.600,1.598,0.965
1,117,293.933,174.646,1442.236,1470.241,131.427,133.186,44.930,39.719,0,42.852,41.247,39.719,1.038,10.974,11.977,0.255,1,0.981,0,1.000,0.138,152.198,1.595,0.966
1,118,383.385,171.592,975.493,998.830,107.058,108.470,36.054,33.333,0,35.243,33.608,33.608,1.000,9.112,11.749,0.221,1,0.977,0,1.000,0.138,141.069,1.467,0.949
1,119,555.410,173.363,1292.879,1332.552,129.575,130.128,49.313,36.209,0,40.573,40.331,39.631,1.018,9.978,12.986,0.504,1,0.970,0,0.968,0.113,164.134,1.564,0.965
1,120,821.844,176.036,1386.227,1411.898,127.681,130.008,42.801,39.719,0,42.012,39.719,39.719,1.000,10.857,11.760,0.212,1,0.982,0,1.000,0.148,146.048,1.581,0.966
1,121,466.176,175.917,1204.197,1229.868,120.538,122.059,42.253,36.209,0,39.157,38.888,36.727,1.059,9.990,12.066,0.352,1,0.979,0,1.000,0.137,168.524,1.538,0.966
1,122,1091.827,174.604,1110.849,1136.520,114.898,116.289,39.424,35.136,0,37.608,36.664,35.136,1.043,9.668,11.884,0.300,1,0.977,0,1.000,0.136,138.522,1.498,0.957
1,123,645.111,177.140,1176.193,1204.197,117.794,119.456,39.127,36.664,0,38.699,36.664,36.664,1.000,9.985,11.797,0.159,1,0.977,0,1.000,0.140,35.214,1.532,0.966
1,124,729.301,177.709,1236.869,1274.209,121.888,122.843,40.677,37.681,0,39.684,38.647,38.647,1.000,10.148,12.012,0.160,1,0.971,0,1.000,0.125,134.356,1.546,0.966
1,125,1515.647,178.078,1059.507,1087.512,116.248,117.939,42.473,32.793,0,36.729,36.664,33.608,1.091,9.114,12.755,0.427,1,0.974,0,0.985,0.141,137.508,1.483,0.957
1,126,32.517,177.457,1019.834,1038.504,108.408,111.792,36.981,32.081,0,36.035,33.608,32.081,1.048,9.407,11.524,0.210,1,0.982,0,1.000,0.167,101.929,1.477,0.948
1,127,913.117,179.041,1043.171,1068.842,110.302,112.660,37.792,33.608,0,36.445,36.664,33.608,1.091,9.457,11.663,0.305,1,0.976,0,1.000,0.153,169.097,1.484,0.962
1,128,118.853,185.466,1155.189,1187.861,117.446,119.048,40.677,35.136,0,38.351,36.664,35.136,1.043,9.836,11.940,0.307,1,0.972,0,1.000,0.139,151.300,1.510,0.960
1,129,1300.915,192.121,1337.219,1369.891,125.982,127.562,41.557,39.613,0,41.263,39.719,39.719,1.000,10.614,11.869,0.170,1,0.976,0,1.000,0.137,142.882,1.568,0.966
1,130,1213.429,195.210,1514.582,1547.254,134.672,136.011,44.617,41.247,0,43.914,42.774,41.247,1.037,11.246,11.975,0.158,1,0.979,0,1.000,0.131,71.306,1.610,0.965
1,131,421.553,195.747,1402.563,1430.568,129.380,130.995,43.692,39.719,0,42.259,39.719,39.719,1.000,10.841,11.935,0.239,1,0.980,0,1.000,0.137,137.955,1.583,0.966
1,132,1044.174,195.982,1456.239,1486.577,131.775,133.293,43.692,40.991,0,43.060,41.247,41.247,1.000,11.051,11.924,0.215,1,0.980,0,1.000,0.134,144.358,1.596,0.965
1,133,1462.758,196.653,1337.219,1379.226,127.180,128.355,43.745,38.191,0,41.263,40.591,38.647,1.050,10.514,12.096,0.328,1,0.970,0,1.000,0.129,100.772,1.572,0.966
1,134,508.923,195.289,1159.857,1192.529,117.794,119.120,39.424,36.310,0,38.429,36.664,36.664,1.000,9.846,11.963,0.199,1,0.973,0,1.000,0.134,128.163,1.520,0.963
1,135,1381.628,193.501,1022.168,1043.171,110.455,112.246,37.946,33.608,0,36.076,33.608,33.608,1.000,9.254,11.936,0.210,1,0.980,0,1.000,0.144,56.147,1.484,0.947
1,136,249.752,198.122,1337.219,1362.890,125.634,127.835,41.948,36.664,0,41.263,41.247,36.664,1.125,10.644,11.804,0.291,1,0.981,0,1.000,0.146,178.741,1.568,0.966
1,137,687.394,199.480,1281.210,1320.883,124.785,125.286,41.275,38.191,0,40.389,39.719,38.191,1.040,10.267,12.154,0.223,1,0.970,0,1.000,0.112,154.587,1.556,0.966
1,138,869.215,199.246,1344.220,1367.558,125.634,128.140,43.235,38.191,0,41.370,39.719,38.191,1.040,10.699,11.742,0.271,1,0.983,0,1.000,0.150,155.295,1.570,0.966
1,139,1130.512,197.767,1099.180,1127.185,113.700,115.740,38.556,35.136,0,37.410,35.136,35.136,1.000,9.667,11.761,0.181,1,0.975,0,1.000,0.147,53.759,1.496,0.946
1,140,332.379,199.474,1045.505,1075.843,113.199,114.064,39.037,32.850,0,36.485,36.727,32.370,1.135,9.236,12.256,0.338,1,0.972,0,1.000,0.125,142.209,1.488,0.958
1,141,777.026,201.444,1437.569,1460.906,130.229,133.375,45.343,39.719,0,42.783,39.719,39.719,1.000,11.039,11.797,0.214,1,0.984,0,1.000,0.157,122.129,1.590,0.966
1,142,951.639,201.471,1199.530,1234.536,119.841,120.999,39.631,36.664,0,39.081,38.191,36.664,1.042,10.009,11.973,0.129,1,0.972,0,1.000,0.130,21.656,1.539,0.966
1,143,72.073,205.372,1290.545,1323.217,124.785,125.555,41.275,38.191,0,40.536,39.719,38.191,1.040,10.342,12.066,0.167,1,0.975,0,1.000,0.120,121.328,1.561,0.966
